Country Name,Country Code,Series,Series Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Cyprus,CYP,"Percentage of qualified teachers in lower secondary education, both sexes (%)",UIS.QUTP.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Czech Republic,CZE,"Percentage of qualified teachers in lower secondary education, both sexes (%)",UIS.QUTP.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Denmark,DNK,"Percentage of qualified teachers in lower secondary education, both sexes (%)",UIS.QUTP.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,"Percentage of qualified teachers in lower secondary education, both sexes (%)",UIS.QUTP.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,..
Dominica,DMA,"Percentage of qualified teachers in lower secondary education, both sexes (%)",UIS.QUTP.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46.15385,..,51.98556,..,..,..,..
Dominican Republic,DOM,"Percentage of qualified teachers in lower secondary education, both sexes (%)",UIS.QUTP.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,81.26828,81.28488,88.10769,..,..,..,..,..
Early-demographic dividend,EAR,"Percentage of qualified teachers in lower secondary education, both sexes (%)",UIS.QUTP.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.57041,86.54669,92.72844,95.01681,89.03616,..
East Asia & Pacific,EAS,"Percentage of qualified teachers in lower secondary education, both sexes (%)",UIS.QUTP.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.43079,95.27191,94.59539,96.19351,97.3538,97.36993,..
East Asia & Pacific (excluding high income),EAP,"Percentage of qualified teachers in lower secondary education, both sexes (%)",UIS.QUTP.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.64014,95.32361,94.71977,96.38401,97.58391,97.67699,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Percentage of qualified teachers in lower secondary education, both sexes (%)",UIS.QUTP.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.60943,95.27652,94.66778,96.34897,97.5603,97.65618,..
Ecuador,ECU,"Percentage of qualified teachers in lower secondary education, both sexes (%)",UIS.QUTP.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,81.47566,83.62785,83.58727,83.97726,85.53398,85.85702,87.58094,89.17354,90.49304,91.61903,..,..
"Egypt, Arab Rep.",EGY,"Percentage of qualified teachers in lower secondary education, both sexes (%)",UIS.QUTP.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,..,..,100,..
El Salvador,SLV,"Percentage of qualified teachers in lower secondary education, both sexes (%)",UIS.QUTP.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,..,..
Equatorial Guinea,GNQ,"Percentage of qualified teachers in lower secondary education, both sexes (%)",UIS.QUTP.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,86.03386,..,..,..,..,..
Eritrea,ERI,"Percentage of qualified teachers in lower secondary education, both sexes (%)",UIS.QUTP.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,85.73624,85.59572,85.48976,..,85.2551,87.50578,..,..
Estonia,EST,"Percentage of qualified teachers in lower secondary education, both sexes (%)",UIS.QUTP.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eswatini,SWZ,"Percentage of qualified teachers in lower secondary education, both sexes (%)",UIS.QUTP.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,"Percentage of qualified teachers in lower secondary education, both sexes (%)",UIS.QUTP.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Euro area,EMU,"Percentage of qualified teachers in lower secondary education, both sexes (%)",UIS.QUTP.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
