Year,Completion Rate for upper secondary Edu,Childhood Education GER,"Gross enrolment ratio, early childhood educational development programmes",Literacy rate for 25-64 years old,Expenditure on education as a percentage of total government expenditure (%),Government expenditure on education as a percentage of GDP (%),Central Asia,Central and Southern Asia,Eastern and South-Eastern Asia,Europe and Northern America,Latin America and the Caribbean,Northern Africa and Western Asia,Oceania,Southern Asia,Sub-Saharan Africa,Gender_numerical
2014,48.48,47.34855833333333,0.0,85.83,18.74,4.36,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2015,65.5,47.34855833333333,0.0,68.735,17.8,3.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2015,52.3,47.34855833333333,0.0,68.735,17.8,3.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2016,66.7,47.34855833333333,0.0,68.735,18.72,4.74,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2016,53.5,47.34855833333333,0.0,68.735,18.72,4.74,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2017,68.0,47.34855833333333,0.0,68.735,17.64,4.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2017,54.5,47.34855833333333,0.0,68.735,17.64,4.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,69.2,47.34855833333333,0.0,68.735,16.01,4.45,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2018,55.5,47.34855833333333,0.0,68.735,16.01,4.45,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2019,96.76,47.34855833333333,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2019,93.19,47.34855833333333,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2020,68.31,47.34855833333333,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2020,53.88,47.34855833333333,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2012,9.4,47.34855833333333,5.87166237113402,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2012,14.35,47.34855833333333,5.87166237113402,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2013,13.1,47.34855833333333,5.87166237113402,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2013,14.2,47.34855833333333,5.87166237113402,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2014,13.8,47.34855833333333,5.87166237113402,68.735,11.98,1.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2014,14.4,47.34855833333333,5.87166237113402,68.735,11.98,1.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2015,14.4,47.34855833333333,5.87166237113402,68.735,14.57,1.86,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2015,14.6,47.34855833333333,5.87166237113402,68.735,14.57,1.86,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2016,14.9,47.34855833333333,5.87166237113402,52.93,13.11,1.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2016,14.6,47.34855833333333,5.87166237113402,61.01,13.11,1.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2017,16.24,47.34855833333333,5.87166237113402,68.735,15.4,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2017,16.95,47.34855833333333,5.87166237113402,68.735,15.4,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,15.8,47.34855833333333,5.87166237113402,68.735,14.64,1.63,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2018,15.1,47.34855833333333,5.87166237113402,68.735,14.64,1.63,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2019,16.4,47.34855833333333,5.87166237113402,68.735,12.86,1.79,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2019,15.5,47.34855833333333,5.87166237113402,68.735,12.86,1.79,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2020,17.1,47.34855833333333,5.87166237113402,68.735,11.64,1.37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2020,15.9,47.34855833333333,5.87166237113402,68.735,11.64,1.37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2012,42.75,39.98,0.0,84.83,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2012,32.73,38.86,0.0,84.68,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2013,52.4,39.35,0.0,84.89,19.86,5.87,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2013,32.44,38.38,0.0,85.19,19.86,5.87,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2014,42.05,39.57,0.0,86.89,25.65,7.09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2014,32.02,38.57,0.0,86.6,25.65,7.09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2015,47.35,38.73,0.0,87.96,24.64,6.41,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2015,37.42,37.15,0.0,87.22,24.64,6.41,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2016,43.94,39.89,0.0,88.88,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2016,42.85,38.7,0.0,88.69,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2017,44.7,41.5,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2017,39.3,40.81,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,43.0,47.34855833333333,0.0,87.54,23.16,6.06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2018,32.55,47.34855833333333,0.0,86.67,23.16,6.06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2019,45.95,40.5,0.0,88.97,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2019,39.02,39.04,0.0,88.29,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2020,46.4,40.12,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2020,41.1,38.63,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2012,95.5,47.34855833333333,5.87166237113402,68.735,18.81,6.11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2012,92.4,47.34855833333333,5.87166237113402,68.735,18.81,6.11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2013,95.8,47.34855833333333,10.01,68.735,20.57,6.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2013,92.8,47.34855833333333,9.31,68.735,20.57,6.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2014,96.1,47.34855833333333,12.33,68.735,21.8,6.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2014,93.2,47.34855833333333,11.35,68.735,21.8,6.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2015,96.3,47.34855833333333,9.08,68.735,20.05,5.46,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2015,93.5,47.34855833333333,8.49,68.735,20.05,5.46,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2016,96.6,47.34855833333333,9.13,68.735,19.15,5.31,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2016,93.9,47.34855833333333,8.21,68.735,19.15,5.31,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2012,53.42,47.34855833333333,5.87166237113402,93.3,18.09,5.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2012,48.31,47.34855833333333,5.87166237113402,95.25,18.09,5.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2013,48.6,37.8,3.6,93.7,16.91,4.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2013,46.2,36.98,3.69,95.72,16.91,4.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2014,52.64,37.88,3.55,93.77,18.81,5.26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2014,51.99,37.11,3.63,95.56,18.81,5.26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2015,53.03,37.97,3.57,94.58,19.02,5.23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2015,49.65,37.2,3.66,96.25,19.02,5.23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2016,54.72,38.07,3.57,94.4,17.94,4.91,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2016,54.78,37.26,3.66,95.77,17.94,4.91,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2017,55.1,38.81,3.36,95.61,17.58,4.52,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2017,52.7,37.92,3.48,96.65,17.58,4.52,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,60.84,38.49,3.22,94.77,16.58,4.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2018,56.55,37.6,3.32,96.11,16.58,4.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2019,59.4,38.0,3.45,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2019,56.3,37.05,3.52,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2020,63.4,38.06,3.84,95.29,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2020,59.61,37.17,3.86,96.32,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2014,48.88,47.34855833333333,5.87166237113402,87.71,23.05,4.08,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2014,33.76,47.34855833333333,5.87166237113402,86.2,23.05,4.08,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2012,62.1,47.34855833333333,5.87166237113402,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2012,51.1,47.34855833333333,5.87166237113402,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2013,67.0,23.25,1.1,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2013,52.11,23.06,1.2,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2014,64.77,23.92,1.45,95.18,7.87,2.82,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2014,54.41,23.51,1.4,96.38,7.87,2.82,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2015,65.69,25.87,1.51,95.29,7.86,3.03,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2015,56.91,25.31,1.53,96.54,7.86,3.03,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2016,67.75,21.43,1.52,95.81,8.19,3.08,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2016,58.5,20.86,1.51,96.87,8.19,3.08,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2017,68.43,21.74,1.45,95.56,8.68,2.98,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2017,58.87,21.22,1.41,97.02,8.68,2.98,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,72.21,21.57,0.96,95.74,8.68,3.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2018,61.45,21.16,0.92,96.99,8.68,3.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2019,72.82,10.24,1.02,96.2,9.11,3.22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2019,59.03,10.02,1.05,97.15,9.11,3.22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2021,77.88,21.6,0.88,96.63,9.34,3.46,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2021,69.57,21.3,0.82,97.65,9.34,3.46,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2012,63.21,22.5,0.95,93.85,19.63,3.67,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2012,58.65,22.33,1.05,94.98,19.63,3.67,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2013,59.28,22.63,0.89,94.82,14.978080536912753,2.68,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2013,59.17,22.38,0.92,96.06,14.978080536912753,2.68,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2014,65.0,47.34855833333333,5.87166237113402,94.7,14.978080536912753,2.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2014,58.21,47.34855833333333,5.87166237113402,96.03,14.978080536912753,2.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2015,62.15,47.34855833333333,5.87166237113402,95.49,12.29,3.33,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2015,61.57,47.34855833333333,5.87166237113402,96.73,12.29,3.33,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2016,62.5,27.04,1.26,94.46,18.15,3.43,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2016,57.25,26.72,1.29,95.97,18.15,3.43,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2017,65.76,47.34855833333333,5.87166237113402,94.38,11.51,3.09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2017,59.6,47.34855833333333,5.87166237113402,95.69,11.51,3.09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,66.35,29.2,1.15,95.0,11.97,3.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2018,60.84,28.4,1.18,95.65,11.97,3.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2019,73.61,47.34855833333333,5.87166237113402,94.35,11.95,3.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2019,63.51,47.34855833333333,5.87166237113402,95.25,11.95,3.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2020,70.32,30.84,0.67,95.78,24.52,3.94,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2020,63.04,30.59,0.76,95.82,24.52,3.94,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2021,68.29,30.4,0.61,95.76,23.64,3.45,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2021,64.02,30.0,0.66,95.74,23.64,3.45,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2012,81.06,38.77,4.46,90.44,14.37,2.92,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2012,80.89,39.31,4.54,97.02,14.37,2.92,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2013,82.09,44.85,3.48,90.21,15.22,3.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2013,81.78,44.71,3.5,96.97,15.22,3.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2014,82.45,47.2,3.46,90.11,16.22,3.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2014,81.98,46.64,3.5,97.03,16.22,3.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2015,82.38,49.37,5.34,91.0,17.57,3.97,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2015,81.21,48.74,5.39,97.01,17.57,3.97,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2016,83.92,51.69,5.9,90.77,17.87,3.81,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2016,81.88,51.24,5.87,97.24,17.87,3.81,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2017,86.23,52.5,5.79,91.07,18.24,3.93,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2017,86.18,52.05,5.82,97.04,18.24,3.93,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,87.01,52.96,5.39,91.43,17.13,3.71,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2018,86.55,52.31,5.32,97.17,17.13,3.71,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2019,87.21,53.58,5.31,91.63,17.76,3.82,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2019,86.45,52.72,5.19,97.11,17.76,3.82,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2020,89.9,51.85,5.01,93.04,15.93,4.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2020,87.72,50.91,4.93,97.4,15.93,4.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2021,90.15,48.86,4.82,92.31,16.71,3.98,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2021,88.31,47.67,4.74,97.26,16.71,3.98,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2012,33.0,86.32,0.0,91.77,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2012,20.8,80.75,0.0,95.43,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2013,34.0,91.1,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2013,21.2,86.05,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2014,34.5,89.48,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2014,21.8,86.21,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2015,34.7,89.86,0.0,68.735,11.38,5.52,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2015,22.4,84.84,0.0,68.735,11.38,5.52,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2016,35.1,91.54,0.0,68.735,16.08,5.64,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2016,22.9,87.94,0.0,68.735,16.08,5.64,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2017,35.6,90.86,0.0,68.735,15.96,5.46,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2017,23.5,89.94,0.0,68.735,15.96,5.46,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,27.31,86.37,0.0,68.735,14.72,4.92,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2018,19.43,85.96,0.0,68.735,14.72,4.92,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2019,36.8,96.67,0.0,68.735,14.08,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2019,24.4,91.88,0.0,68.735,14.08,4.11353982300885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2020,37.6,91.74,0.0,68.735,13.94,5.37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2020,24.8,85.28,0.0,68.735,13.94,5.37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2012,40.82,62.84,33.79,98.99,17.68,4.33,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2012,27.89,62.27,33.76,98.3,17.68,4.33,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2013,41.82,62.97,34.03,99.0,14.37,4.52,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2013,28.64,62.79,34.02,98.44,14.37,4.52,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2014,41.83,64.66,37.21,99.17,14.44,4.58,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2014,29.09,63.41,35.51,98.42,14.44,4.58,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2015,40.96,65.72,37.92,99.16,14.72,4.55,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2015,29.41,64.85,37.14,98.46,14.72,4.55,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2016,43.48,66.59,39.14,99.09,14.72,4.38,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2016,29.55,64.8,37.27,98.45,14.72,4.38,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2017,45.32,65.44,37.92,99.14,14.88,4.47,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2017,32.58,65.43,38.25,98.53,14.88,4.47,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,46.82,67.26,39.37,99.24,15.19,4.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2018,34.33,67.25,39.68,98.54,15.19,4.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2019,48.07,69.91,40.03,99.23,15.14,4.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2019,34.21,65.92,39.3,98.65,15.14,4.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2020,48.5,69.85,35.7,68.735,13.88,4.55,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2020,37.8,63.79,36.21,68.735,13.88,4.55,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2021,58.31,47.34855833333333,5.87166237113402,99.26,16.93,4.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2021,40.77,47.34855833333333,5.87166237113402,98.56,16.93,4.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2012,37.19,47.34855833333333,0.0,68.735,15.98,7.64,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2012,21.94,47.34855833333333,0.0,68.735,15.98,7.64,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2013,37.19,47.34855833333333,0.0,68.735,17.65,7.29,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2013,21.94,47.34855833333333,0.0,68.735,17.65,7.29,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2014,45.3,47.34855833333333,0.0,68.735,16.47,7.32,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2014,26.2,47.34855833333333,0.0,68.735,16.47,7.32,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2015,47.6,47.34855833333333,0.0,68.735,15.2,7.96,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2015,26.8,47.34855833333333,0.0,68.735,15.2,7.96,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2016,49.6,47.34855833333333,0.0,68.735,16.11,7.34,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2016,27.4,47.34855833333333,0.0,68.735,16.11,7.34,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2017,51.4,47.34855833333333,0.0,68.735,17.56,6.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2017,28.0,47.34855833333333,0.0,68.735,17.56,6.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2018,52.9,47.34855833333333,0.0,76.4,14.95,6.32,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2018,28.7,47.34855833333333,0.0,89.38,14.95,6.32,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2019,65.58,47.34855833333333,0.0,68.735,14.46,6.04,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2019,40.54,47.34855833333333,0.0,68.735,14.46,6.04,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2020,56.0,47.34855833333333,0.0,68.735,16.55,7.04,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2020,30.3,47.34855833333333,0.0,68.735,16.55,7.04,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2012,88.9,47.34855833333333,0.0,68.735,14.978080536912753,2.77,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2012,81.6,47.34855833333333,0.0,68.735,14.978080536912753,2.77,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2013,90.1,47.34855833333333,0.0,68.735,8.75,2.65,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2013,82.9,47.34855833333333,0.0,68.735,8.75,2.65,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2014,91.3,47.34855833333333,0.0,68.735,14.978080536912753,2.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2014,84.4,47.34855833333333,0.0,68.735,14.978080536912753,2.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2015,92.3,37.76,0.0,68.735,14.978080536912753,2.81,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
