Country Name,Country Code,Series,Series Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Ecuador,ECU,"Enrolment in early childhood education, female (number)",UIS.E.0.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90558,94414,99592,104526,106171,108804,114839,128659,142976,190297,208937,220512,242852,261017,295130,337869,342236,346110,337011,320656,..,..
"Egypt, Arab Rep.",EGY,"Enrolment in early childhood education, female (number)",UIS.E.0.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,156272,168752,182502,196539,212621,223862,257668,278191,274665,358137,386749,453572,434432,447408,445895,564817,..,614255,629349,666084,717683,..
El Salvador,SLV,"Enrolment in early childhood education, female (number)",UIS.E.0.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90939,95806,101318,107838,115129,118736,122885,120999,119408,114075,111258,108018,114154,113402,112848,116617,119704,120535,118752,125425,130328,..,..
Equatorial Guinea,GNQ,"Enrolment in early childhood education, female (number)",UIS.E.0.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8475,8484,11782,..,..,..,11380,..,..,..,..,..,20924,..,..,..,20993,..,..,..,..,..
Eritrea,ERI,"Enrolment in early childhood education, female (number)",UIS.E.0.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5413,5704,5896,6043,7395,8719,21500,23804,18116,17391,18539,19525,22456,22595,22691,22096,20399,..,21702,22895,..,..
Estonia,EST,"Enrolment in early childhood education, female (number)",UIS.E.0.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26341,25418,25377,24717,25400,26132,27154,21930,23058,23872,24724,23194,23956,25046,32493,33275,33294,33122,32830,32416,..,..
Eswatini,SWZ,"Enrolment in early childhood education, female (number)",UIS.E.0.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10452,12114,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,"Enrolment in early childhood education, female (number)",UIS.E.0.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42163,44230,47929,53742,58177,60483,67483,74396,90124,106668,128343,142653,165738,185070,684735,..,997485,1207295,..,..,..,..,..
Euro area,EMU,"Enrolment in early childhood education, female (number)",UIS.E.0.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,"Enrolment in early childhood education, female (number)",UIS.E.0.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,"Enrolment in early childhood education, female (number)",UIS.E.0.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Enrolment in early childhood education, female (number)",UIS.E.0.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
