Country Name,Country Code,Series,Series Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Congo, Dem. Rep.",COD,"Enrolment in early childhood education, both sexes (number)",UIS.E.0.T,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40432,68710,..,..,..,..,172300,201351,249326,218842,244676,274189,283012,309143,338658,..,..,473734,..,..
"Congo, Rep.",COG,"Enrolment in early childhood education, both sexes (number)",UIS.E.0.T,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6033,7954,9636,15174,18319,21647,23320,27639,31629,38187,39652,43472,45284,53920,..,..,..,..,..,..,..,..
Costa Rica,CRI,"Enrolment in early childhood education, both sexes (number)",UIS.E.0.T,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80332,77875,96023,99932,..,106653,113757,116868,..,113770,116175,115319,116489,116556,119880,122667,120723,119574,123065,148442,145753,..
Cote d'Ivoire,CIV,"Enrolment in early childhood education, both sexes (number)",UIS.E.0.T,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35553,38957,41592,44420,48647,..,..,53706,52272,52583,64136,..,75453,91393,111384,129371,144128,161696,174264,180176,188147,..
Croatia,HRV,"Enrolment in early childhood education, both sexes (number)",UIS.E.0.T,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93234,97671,96593,99741,99857,89212,88930,89571,90947,93274,95516,99317,101638,102857,128046,131037,133764,134573,143878,139228,..,..
Cuba,CUB,"Enrolment in early childhood education, both sexes (number)",UIS.E.0.T,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,867697,832757,848343,849068,..,866669,813074,792732,755604,726146,697085,675553,681143,..,677842,697269,696120,701268,694202,697422,690396,..
Curacao,CUW,"Enrolment in early childhood education, both sexes (number)",UIS.E.0.T,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cyprus,CYP,"Enrolment in early childhood education, both sexes (number)",UIS.E.0.T,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18609,17307,17552,16971,16218,15919,16501,19544,19513,20437,20349,21065,21530,22122,22783,22772,29669,30505,31713,32573,..,..
Czech Republic,CZE,"Enrolment in early childhood education, both sexes (number)",UIS.E.0.T,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,311627,298608,288173,284716,287008,288602,288442,284034,287434,293383,303899,316671,331782,345850,358104,367352,371690,372137,367453,366391,..,..
Denmark,DNK,"Enrolment in early childhood education, both sexes (number)",UIS.E.0.T,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,255246,250696,249839,249981,250123,253732,253028,252067,250897,251459,259656,193877,198438,305878,300278,291683,284655,278651,282529,..,..
